0.766007559	0.814076266
0.738346935	0.822953796
0.769622611	0.816833681
0.769403516	0.830721636
0.763542751	0.813134710
0.769622611	0.827157173
0.746617736	0.812697559
0.756422194	0.799650279
0.764035712	0.798036183
0.738127841	0.816362903
0.766719614	0.815185957
0.757024703	0.823390948
0.766445747	0.804391687
0.755436271	0.801567019
0.774059265	0.807014594
0.770498987	0.800255565
0.768308046	0.784215482
0.772361286	0.792016948
0.730842964	0.818246015
0.745960454	0.791176273
0.754778989	0.801264376
0.769348743	0.788116215
0.729528400	0.780920035
0.751656899	0.789427668
0.759270417	0.780146614
0.762118639	0.773858363
0.759982472	0.757179366
0.767760311	0.775741476
0.762775922	0.805131482
0.767048255	0.782635012
0.749301638	0.768780685
0.753354878	0.794438093
0.755052856	0.794135450
0.735389166	0.793664671
0.763871392	0.779305939
0.762556828	0.797128253
0.738566029	0.783778331
0.759599058	0.779373193
0.753902613	0.781121797
0.770389440	0.788923263
0.733362546	0.778162620
0.744919757	0.802643083
0.749520732	0.790100208
0.740318782	0.781323559
0.732650490	0.777523707
0.746617736	0.785325173
0.752040313	0.779036922
0.741469026	0.767267469
0.751547352	0.771504472
0.764692994	0.781861591
0.770827628	0.769352344
0.761625678	0.780516511
0.749575505	0.763164974
0.755271950	0.783980093
0.765624144	0.802306813
0.730130909	0.782601385
0.748644356	0.752807855
0.751218711	0.779642209
0.748260941	0.795245141
0.743769513	0.795816800
0.772361286	0.788519739
0.745850907	0.762055283
0.745741359	0.756607707
0.727885195	0.778128993
0.755710139	0.772883180
0.756476968	0.775741476
0.761351810	0.763501244
0.731062058	0.773589347
0.747439338	0.741072029
0.759708605	0.769621360
0.745303171	0.770293900
0.741030837	0.774026498
0.772306513	0.791378035
0.751273484	0.778566144
0.716327984	0.760911964
0.723284220	0.747931939
0.739771047	0.751664537
0.771539683	0.764913579
0.757791532	0.771773488
0.705263734	0.758457193
0.734348469	0.774968054
0.725749028	0.740164100
0.772306513	0.779843971
0.763268883	0.756506826
0.669277537	0.758591701
0.729802268	0.758995225
0.728213836	0.757919161
0.742071534	0.774228260
0.730295229	0.768343534
0.709152654	0.758961598
0.711398368	0.757414756
0.743495646	0.756641334
0.726132442	0.755363508
0.738127841	0.749176138
0.730130909	0.753379514
0.766336200	0.746216961
0.744317248	0.737709328
0.724544011	0.763131347
0.747767979	0.750756608
0.774114038	0.768847939
0.743112231	0.751698164
0.716382757	0.760340305
0.755600592	0.743560428
0.745741359	0.745275405
0.726734951	0.745947945
0.707016487	0.760508440
0.720545544	0.749445154
0.749904146	0.774329141
0.743167004	0.738852646
0.742947910	0.736397875
0.750287561	0.754690968
0.729857041	0.739726949
0.747384565	0.757986415
0.722024429	0.765619746
0.705208961	0.755935167
0.729309306	0.754119309
0.715506381	0.752639720
0.728925891	0.745779810
0.736758504	0.745208151
0.735772580	0.755834286
0.713370214	0.737742955
0.687681437	0.763131347
0.726625404	0.757818280
0.690913074	0.748873495
0.728652024	0.744501984
0.711343594	0.743358666
0.726625404	0.750790235
0.741140385	0.771302710
0.701100948	0.749377900
0.753902613	0.759768646
0.660404229	0.731421077
0.687517117	0.742484363
0.678917675	0.748705360
0.679739278	0.739155290
0.744098154	0.762391553
0.697978857	0.750790235
0.678424714	0.740937521
0.714356137	0.750117695
0.761625678	0.744333849
0.663635866	0.711110364
0.713370214	0.739491560
0.675247850	0.753715785
0.668017747	0.733741341
0.647806321	0.732228126
0.725749028	0.727352209
0.717916416	0.723047952
0.695185408	0.746788621
0.689927151	0.701829309
0.705756696	0.722577174
0.730459550	0.715952653
0.761789998	0.756674961
0.705647149	0.747225772
0.688503040	0.741374672
0.686202552	0.736935907
0.691844224	0.739928711
0.685600044	0.762391553
0.678315167	0.729437084
0.689708057	0.725401843
0.657008271	0.700719618
0.707016487	0.717936647
0.714684778	0.745309032
0.705975790	0.713329746
0.654926877	0.753345887
0.675302624	0.738348241
0.703291888	0.730513148
0.723284220	0.734212119
0.715889796	0.724561168
0.701648683	0.749445154
0.690693980	0.752437958
0.657884647	0.716961463
0.696061785	0.737978344
0.717916416	0.725099200
0.696171332	0.717634004
0.708111957	0.725401843
0.696664293	0.719786132
0.682204086	0.722577174
0.705975790	0.730479521
0.684395027	0.729840608
0.701484362	0.735019167
0.679520184	0.719079965
0.691953771	0.718003901
0.661664019	0.736196113
0.654050501	0.706940615
0.693596977	0.704452216
0.660294681	0.702300087
0.683299556	0.710471451
0.717533001	0.719012711
0.719285753	0.727789360
0.702744153	0.741072029
0.691625130	0.708722846
0.660951964	0.714136795
0.629511968	0.720223283
0.659527852	0.718373798
0.683080462	0.738718138
0.687352796	0.698130338
0.681053842	0.729537965
0.691898998	0.704384962
0.665826806	0.702569104
0.682477954	0.711143991
0.704387358	0.735590827
0.664238374	0.716591566
0.665169524	0.697693187
0.697759763	0.723485103
0.648299282	0.709866165
0.715342061	0.735321810
0.709262201	0.740601251
0.664840883	0.716154415
0.698690913	0.726007129
0.676726735	0.693994216
0.693706524	0.680207142
0.659473079	0.709496267
0.705975790	0.698668370
0.691515583	0.702939001
0.691734677	0.709866165
0.685380950	0.701291277
0.705044640	0.713161611
0.682477954	0.697087901
0.703182341	0.743190531
0.636358657	0.690631515
0.669496631	0.698533862
0.728925891	0.684276010
0.672673495	0.726007129
0.663581092	0.717903020
0.670318234	0.721971888
0.673002136	0.710202435
0.710795859	0.695709194
0.679465411	0.712926222
0.707947637	0.678324030
0.687626664	0.697928576
0.640740538	0.717802139
0.679355864	0.694195978
0.689488963	0.689118300
0.658487156	0.701593920
0.647915868	0.677416101
0.625896916	0.696179972
0.623322561	0.691035039
0.619159774	0.691035039
0.648627924	0.676138274
0.628580818	0.699206403
0.683792518	0.700383348
0.656405762	0.721467483
0.629840609	0.686798036
0.671687572	0.684040621
0.661499699	0.695742821
0.648518377	0.710303316
0.680779975	0.705326518
0.699129101	0.682023001
0.667962973	0.700719618
0.689762831	0.698365727
0.657282138	0.684881297
0.673823739	0.688412133
0.666429315	0.703409779
0.661171058	0.686394512
0.662376075	0.692211985
0.692008545	0.702939001
0.662376075	0.691942969
0.653283672	0.698163965
0.628471271	0.704956621
0.634496358	0.685083059
0.653338446	0.690059856
0.654379142	0.709866165
0.643095799	0.672338422
0.637344580	0.697188782
0.635263187	0.688479387
0.604480473	0.710673213
0.676507641	0.680980564
0.695240182	0.675129464
0.643314893	0.705192010
0.666977050	0.659694667
0.663581092	0.710370570
0.668784576	0.669749143
0.640795311	0.678458538
0.627047160	0.673380860
0.626006463	0.696381734
