0.043435395	0.022261080
0.075806540	0.023908804
0.104288766	0.012879145
0.062551350	0.019940816
0.045023826	0.019638173
0.096894342	0.017250656
0.054883059	0.024883987
0.070329189	0.002992804
0.098920962	0.021285897
0.106863121	0.023639787
0.097935039	0.020478849
0.063920688	0.021218643
0.078052254	0.022395588
0.087911486	0.022496469
0.076299502	0.024076939
0.041956510	0.016208218
0.061620200	0.013484431
0.093443611	0.021285897
0.030673166	0.019839935
0.090540615	0.017183402
0.050391631	0.024076939
0.082050720	0.020008070
0.080736156	0.018965633
0.081557759	0.021655794
0.081010024	0.020512476
0.110423399	0.016981640
0.106644027	0.022328334
0.056307170	0.023942431
0.127074547	0.020209833
0.104891275	0.020445222
0.079750233	0.024816733
0.102809881	0.023841550
0.104781728	0.013787074
0.141699074	0.022731858
0.097168209	0.022193826
0.087363751	0.024682225
0.143506600	0.021319524
0.117817823	0.020478849
0.091526538	0.015031273
0.073615599	0.021487659
0.132551898	0.018225839
0.091581311	0.011668572
0.130470504	0.018225839
0.082434135	0.020613357
0.135728762	0.023841550
0.102426467	0.024043312
0.112888207	0.023101755
0.093553158	0.000000000
0.112614340	0.011870334
0.123021307	0.010727016
0.134523744	0.014863138
0.397000000	0.011000000
0.222000000	0.014000000
0.742000000	0.007000000
0.475000000	0.003000000
0.757000000	0.001000000
0.492000000	0.012000000
0.938000000	0.000000000
0.478000000	0.020000000
0.689000000	0.005000000
0.498000000	0.019000000
0.370000000	0.012000000
