0.305556000	0.791667000	0.118644000	0.125000000
0.138889000	0.583333000	0.101695000	0.041667000
0.388889000	0.750000000	0.118644000	0.083333000
0.305556000	0.583333000	0.118644000	0.041667000
0.222222000	0.541667000	0.118644000	0.166667000
0.138889000	0.583333000	0.152542000	0.041667000
0.194444000	0.416667000	0.101695000	0.041667000
0.194444000	0.583333000	0.101695000	0.125000000
0.111111000	0.500000000	0.101695000	0.041667000
0.138889000	0.458333000	0.101695000	0.041667000
0.194444000	0.625000000	0.101695000	0.208333000
0.222222000	0.750000000	0.152542000	0.125000000
0.222222000	0.750000000	0.101695000	0.041667000
