0.222222000	0.625000000	0.067797000	0.041667000
0.166667000	0.416667000	0.067797000	0.041667000
0.111111000	0.500000000	0.050847000	0.041667000
0.083333000	0.458333000	0.084746000	0.041667000
0.194444000	0.666667000	0.067797000	0.041667000
0.305556000	0.791667000	0.118644000	0.125000000
0.083333000	0.583333000	0.067797000	0.083333000
0.194444000	0.583333000	0.084746000	0.041667000
0.027778000	0.375000000	0.067797000	0.041667000
0.166667000	0.458333000	0.084746000	0.000000000
0.305556000	0.708333000	0.084746000	0.041667000
0.138889000	0.583333000	0.101695000	0.041667000
0.138889000	0.416667000	0.067797000	0.000000000
0.000000000	0.416667000	0.016949000	0.000000000
0.416667000	0.833333000	0.033898000	0.041667000
0.388889000	1.000000000	0.084746000	0.125000000
0.305556000	0.791667000	0.050847000	0.125000000
0.222222000	0.625000000	0.067797000	0.083333000
0.388889000	0.750000000	0.118644000	0.083333000
0.222222000	0.750000000	0.084746000	0.083333000
0.305556000	0.583333000	0.118644000	0.041667000
0.222222000	0.708333000	0.084746000	0.125000000
0.083333000	0.666667000	0.000000000	0.041667000
0.222222000	0.541667000	0.118644000	0.166667000
0.138889000	0.583333000	0.152542000	0.041667000
0.194444000	0.416667000	0.101695000	0.041667000
0.194444000	0.583333000	0.101695000	0.125000000
0.250000000	0.625000000	0.084746000	0.041667000
0.250000000	0.583333000	0.067797000	0.041667000
0.111111000	0.500000000	0.101695000	0.041667000
0.138889000	0.458333000	0.101695000	0.041667000
0.305556000	0.583333000	0.084746000	0.125000000
0.250000000	0.875000000	0.084746000	0.000000000
0.333333000	0.916667000	0.067797000	0.041667000
0.166667000	0.458333000	0.084746000	0.041667000
0.194444000	0.500000000	0.033898000	0.041667000
0.333333000	0.625000000	0.050847000	0.041667000
0.166667000	0.666667000	0.067797000	0.000000000
0.027778000	0.416667000	0.050847000	0.041667000
0.222222000	0.583333000	0.084746000	0.041667000
0.194444000	0.625000000	0.050847000	0.083333000
0.055556000	0.125000000	0.050847000	0.083333000
0.027778000	0.500000000	0.050847000	0.041667000
0.194444000	0.625000000	0.101695000	0.208333000
0.222222000	0.750000000	0.152542000	0.125000000
0.138889000	0.416667000	0.067797000	0.083333000
0.222222000	0.750000000	0.101695000	0.041667000
0.083333000	0.500000000	0.067797000	0.041667000
0.277778000	0.708333000	0.084746000	0.041667000
0.194444000	0.541667000	0.067797000	0.041667000
0.750000000	0.500000000	0.627119000	0.541667000
0.583333000	0.500000000	0.593220000	0.583333000
0.722222000	0.458333000	0.661017000	0.583333000
0.333333000	0.125000000	0.508475000	0.500000000
0.611111000	0.333333000	0.610169000	0.583333000
0.388889000	0.333333000	0.593220000	0.500000000
0.555556000	0.541667000	0.627119000	0.625000000
0.166667000	0.166667000	0.389831000	0.375000000
0.638889000	0.375000000	0.610169000	0.500000000
0.250000000	0.291667000	0.491525000	0.541667000
0.194444000	0.000000000	0.423729000	0.375000000
0.444444000	0.416667000	0.542373000	0.583333000
0.472222000	0.083333000	0.508475000	0.375000000
0.500000000	0.375000000	0.627119000	0.541667000
0.361111000	0.375000000	0.440678000	0.500000000
0.666667000	0.458333000	0.576271000	0.541667000
0.361111000	0.416667000	0.593220000	0.583333000
0.416667000	0.291667000	0.525424000	0.375000000
0.527778000	0.083333000	0.593220000	0.583333000
0.361111000	0.208333000	0.491525000	0.416667000
0.444444000	0.500000000	0.644068000	0.708333000
0.500000000	0.333333000	0.508475000	0.500000000
0.555556000	0.208333000	0.661017000	0.583333000
0.500000000	0.333333000	0.627119000	0.458333000
0.583333000	0.375000000	0.559322000	0.500000000
0.638889000	0.416667000	0.576271000	0.541667000
0.694444000	0.333333000	0.644068000	0.541667000
0.666667000	0.416667000	0.677966000	0.666667000
0.472222000	0.375000000	0.593220000	0.583333000
0.388889000	0.250000000	0.423729000	0.375000000
0.333333000	0.166667000	0.474576000	0.416667000
0.333333000	0.166667000	0.457627000	0.375000000
0.416667000	0.291667000	0.491525000	0.458333000
0.472222000	0.291667000	0.694915000	0.625000000
0.305556000	0.416667000	0.593220000	0.583333000
0.472222000	0.583333000	0.593220000	0.625000000
0.666667000	0.458333000	0.627119000	0.583333000
0.555556000	0.125000000	0.576271000	0.500000000
0.361111000	0.416667000	0.525424000	0.500000000
0.333333000	0.208333000	0.508475000	0.500000000
0.333333000	0.250000000	0.576271000	0.458333000
0.500000000	0.416667000	0.610169000	0.541667000
0.416667000	0.250000000	0.508475000	0.458333000
0.194444000	0.125000000	0.389831000	0.375000000
0.361111000	0.291667000	0.542373000	0.500000000
0.388889000	0.416667000	0.542373000	0.458333000
0.388889000	0.375000000	0.542373000	0.500000000
0.527778000	0.375000000	0.559322000	0.500000000
0.222222000	0.208333000	0.338983000	0.416667000
0.388889000	0.333333000	0.525424000	0.500000000
0.555556000	0.541667000	0.847458000	1.000000000
0.416667000	0.291667000	0.694915000	0.750000000
0.777778000	0.416667000	0.830508000	0.833333000
0.555556000	0.375000000	0.779661000	0.708333000
0.611111000	0.416667000	0.813559000	0.875000000
0.916667000	0.416667000	0.949153000	0.833333000
0.166667000	0.208333000	0.593220000	0.666667000
0.833333000	0.375000000	0.898305000	0.708333000
0.666667000	0.208333000	0.813559000	0.708333000
0.805556000	0.666667000	0.864407000	1.000000000
0.611111000	0.500000000	0.694915000	0.791667000
0.583333000	0.291667000	0.728814000	0.750000000
0.694444000	0.416667000	0.762712000	0.833333000
0.388889000	0.208333000	0.677966000	0.791667000
0.416667000	0.333333000	0.694915000	0.958333000
0.583333000	0.500000000	0.728814000	0.916667000
0.611111000	0.416667000	0.762712000	0.708333000
0.944444000	0.750000000	0.966102000	0.875000000
0.944444000	0.250000000	1.000000000	0.916667000
0.472222000	0.083333000	0.677966000	0.583333000
