0.250000000	0.440000000
0.250000000	0.460000000
0.250000000	0.480000000
0.250000000	0.500000000
0.250000000	0.520000000
0.250000000	0.540000000
0.250000000	0.560000000
0.250000000	0.580000000
0.250000000	0.600000000
0.250000000	0.620000000
0.250000000	0.640000000
0.250000000	0.660000000
0.250000000	0.680000000
0.250000000	0.700000000
0.250000000	0.720000000
0.250000000	0.740000000
0.266666667	0.440000000
0.266666667	0.460000000
0.266666667	0.480000000
0.266666667	0.500000000
0.266666667	0.520000000
0.266666667	0.540000000
0.266666667	0.560000000
0.266666667	0.580000000
0.266666667	0.600000000
0.266666667	0.620000000
0.266666667	0.640000000
0.266666667	0.660000000
0.266666667	0.680000000
0.266666667	0.700000000
0.266666667	0.720000000
0.266666667	0.740000000
0.283333333	0.440000000
0.283333333	0.460000000
0.283333333	0.480000000
0.283333333	0.500000000
0.283333333	0.520000000
0.283333333	0.540000000
0.283333333	0.560000000
0.283333333	0.580000000
0.283333333	0.600000000
0.283333333	0.620000000
0.283333333	0.640000000
0.283333333	0.660000000
0.283333333	0.680000000
0.283333333	0.700000000
0.283333333	0.720000000
0.283333333	0.740000000
0.300000000	0.440000000
0.300000000	0.460000000
0.300000000	0.480000000
0.300000000	0.500000000
0.300000000	0.520000000
0.300000000	0.540000000
0.300000000	0.560000000
0.300000000	0.580000000
0.300000000	0.600000000
0.300000000	0.620000000
0.300000000	0.640000000
0.300000000	0.660000000
0.300000000	0.680000000
0.300000000	0.700000000
0.300000000	0.720000000
0.300000000	0.740000000
0.316666667	0.440000000
0.316666667	0.460000000
0.316666667	0.480000000
0.316666667	0.500000000
0.316666667	0.520000000
0.316666667	0.540000000
0.316666667	0.560000000
0.316666667	0.580000000
0.316666667	0.600000000
0.316666667	0.620000000
0.316666667	0.640000000
0.316666667	0.660000000
0.316666667	0.680000000
0.316666667	0.700000000
0.316666667	0.720000000
0.316666667	0.740000000
0.333333333	0.440000000
0.333333333	0.460000000
0.333333333	0.480000000
0.333333333	0.500000000
0.333333333	0.520000000
0.333333333	0.540000000
0.333333333	0.560000000
0.333333333	0.580000000
0.333333333	0.600000000
0.333333333	0.620000000
0.333333333	0.640000000
0.333333333	0.660000000
0.333333333	0.680000000
0.333333333	0.700000000
0.333333333	0.720000000
0.333333333	0.740000000
0.350000000	0.440000000
0.350000000	0.460000000
0.350000000	0.480000000
0.350000000	0.500000000
0.350000000	0.520000000
0.350000000	0.540000000
0.350000000	0.560000000
0.350000000	0.580000000
0.350000000	0.600000000
0.350000000	0.620000000
0.350000000	0.640000000
0.350000000	0.660000000
0.350000000	0.680000000
0.350000000	0.700000000
0.350000000	0.720000000
0.350000000	0.740000000
0.366666667	0.440000000
0.366666667	0.460000000
0.366666667	0.480000000
0.366666667	0.500000000
0.366666667	0.520000000
0.366666667	0.540000000
0.366666667	0.560000000
0.366666667	0.580000000
0.366666667	0.600000000
0.366666667	0.620000000
0.366666667	0.640000000
0.366666667	0.660000000
0.366666667	0.680000000
0.366666667	0.700000000
0.366666667	0.720000000
0.366666667	0.740000000
0.383333333	0.440000000
0.383333333	0.460000000
0.383333333	0.480000000
0.383333333	0.500000000
0.383333333	0.520000000
0.383333333	0.540000000
0.383333333	0.560000000
0.383333333	0.580000000
0.383333333	0.600000000
0.383333333	0.620000000
0.383333333	0.640000000
0.383333333	0.660000000
0.383333333	0.680000000
0.383333333	0.700000000
0.383333333	0.720000000
0.383333333	0.740000000
0.400000000	0.440000000
0.400000000	0.460000000
0.400000000	0.480000000
0.400000000	0.500000000
0.400000000	0.520000000
0.400000000	0.540000000
0.400000000	0.560000000
0.400000000	0.580000000
0.400000000	0.600000000
0.400000000	0.620000000
0.400000000	0.640000000
0.400000000	0.660000000
0.400000000	0.680000000
0.400000000	0.700000000
0.400000000	0.720000000
0.400000000	0.740000000
0.416666667	0.440000000
0.416666667	0.460000000
0.416666667	0.480000000
0.416666667	0.500000000
0.416666667	0.520000000
0.416666667	0.540000000
0.416666667	0.560000000
0.416666667	0.580000000
0.416666667	0.600000000
0.416666667	0.620000000
0.416666667	0.640000000
0.416666667	0.660000000
0.416666667	0.680000000
0.416666667	0.700000000
0.416666667	0.720000000
0.416666667	0.740000000
0.433333333	0.300000000
0.433333333	0.320000000
0.433333333	0.340000000
0.433333333	0.360000000
0.433333333	0.380000000
0.433333333	0.400000000
0.433333333	0.420000000
0.433333333	0.440000000
0.433333333	0.460000000
0.433333333	0.480000000
0.433333333	0.500000000
0.433333333	0.520000000
0.433333333	0.540000000
0.433333333	0.560000000
0.433333333	0.580000000
0.433333333	0.600000000
0.433333333	0.620000000
0.433333333	0.640000000
0.433333333	0.660000000
0.433333333	0.680000000
0.433333333	0.700000000
0.433333333	0.720000000
0.433333333	0.740000000
0.450000000	0.300000000
0.450000000	0.320000000
0.450000000	0.340000000
0.450000000	0.360000000
0.450000000	0.380000000
0.450000000	0.400000000
0.450000000	0.420000000
0.450000000	0.440000000
0.450000000	0.460000000
0.450000000	0.480000000
0.450000000	0.500000000
0.450000000	0.520000000
0.450000000	0.540000000
0.450000000	0.560000000
0.450000000	0.580000000
0.450000000	0.600000000
0.450000000	0.620000000
0.450000000	0.640000000
0.450000000	0.660000000
0.450000000	0.680000000
0.450000000	0.700000000
0.450000000	0.720000000
0.450000000	0.740000000
0.466666667	0.300000000
